ba1000,ba1001,ba1002,ba1003,ba1010,ba1011,ba1012,ba1013,ba1020,ba1021,ba1022,ba1023,ba1030,ba1031,ba1032,ba1033,ba1100,ba1101,ba1102,ba1103,ba1110,ba1111,ba1112,ba1113,ba1120,ba1121,ba1122,ba1123,ba1130,ba1131,ba1132,ba1133,ba1200,ba1201,ba1202,ba1203,ba1210,ba1211,ba1212,ba1213,ba1220,ba1221,ba1222,ba1223,ba1230,ba1231,ba1232,ba1233,ba1300,ba1301,ba1302,ba1303,ba1310,ba1311,ba1312,ba1313,ba1320,ba1321,ba1322,ba1323,ba1330,ba1331,ba1332,ba1333,ba2000,ba2001,ba2002,ba2003,ba2010,ba2011,ba2012,ba2013,ba2020,ba2021,ba2022,ba2023,ba2030,ba2031,ba2032,ba2033,ba2100,ba2101,ba2102,ba2103,ba2110,ba2111,ba2112,ba2113,ba2120,ba2121,ba2122,ba2123,ba2130,ba2131,ba2132,ba2133,ba2200,ba2201,ba2202,ba2203,ba2210,ba2211,ba2212,ba2213,ba2220,ba2221,ba2222,ba2223,ba2230,ba2231,ba2232,ba2233,ba2300,ba2301,ba2302,ba2303,ba2310,ba2311,ba2312,ba2313,ba2320,ba2321,ba2322,ba2323,ba2330,ba2331,ba2332,ba2333,ba3000,ba3001,ba3002,ba3003,ba3010,ba3011,ba3012,ba3013,ba3020,ba3021,ba3022,ba3023,ba3030,ba3031,ba3032,ba3033,ba3100,ba3101,ba3102,ba3103,ba3110,ba3111,ba3112,ba3113,ba3120,ba3121,ba3122,ba3123,ba3130,ba3131,ba3132,ba3133,ba3200,ba3201,ba3202,ba3203,ba3210,ba3211,ba3212,ba3213,ba3220,ba3221,ba3222,ba3223,ba3230,ba3231,ba3232,ba3233,ba3300,ba3301,ba3302,ba3303,ba3310,ba3311,ba3312,ba3313,ba3320,ba3321,ba3322,ba3323,ba3330,ba3331,ba3332,ba3333,si00000,si00001,si00002,si00010,si00011,si00012,si00020,si00021,si00022,si00100,si00101,si00102,si00110,si00111,si00112,si00120,si00121,si00122,si00200,si00201,si00202,si00210,si00211,si00212,si00220,si00221,si00222,si01000,si01001,si01002,si01010,si01011,si01012,si01020,si01021,si01022,si01100,si01101,si01102,si01110,si01111,si01112,si01120,si01121,si01122,si01200,si01201,si01202,si01210,si01211,si01212,si01220,si01221,si01222,si02000,si02001,si02002,si02010,si02011,si02012,si02020,si02021,si02022,si02100,si02101,si02102,si02110,si02111,si02112,si02120,si02121,si02122,si02200,si02201,si02202,si02210,si02211,si02212,si02220,si02221,si02222,su00000,su00001,su00002,su00010,su00011,su00012,su00020,su00021,su00022,su00100,su00101,su00102,su00110,su00111,su00112,su00120,su00121,su00122,su00200,su00201,su00202,su00210,su00211,su00212,su00220,su00221,su00222,su01000,su01001,su01002,su01010,su01011,su01012,su01020,su01021,su01022,su01100,su01101,su01102,su01110,su01111,su01112,su01120,su01121,su01122,su01200,su01201,su01202,su01210,su01211,su01212,su01220,su01221,su01222,su02000,su02001,su02002,su02010,su02011,su02012,su02020,su02021,su02022,su02100,su02101,su02102,su02110,su02111,su02112,su02120,su02121,su02122,su02200,su02201,su02202,su02210,su02211,su02212,su02220,su02221,su02222,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-3.100663,-49.41518,0,49.41518,3.100663,0,33.97282,-9.113282,0,-41.99644,-1.12102,-47.99416,-70.30276,-99.02142,0,9.113282,-33.97282,-47.99416,99.02142,70.30276,0,1.12102,41.99644,0,0,0,33.97282,21.65352,-78.47974,9.113282,43.00662,17.76324,-3.100663,21.65352,-17.76324,-41.99644,99.52702,67.00566,99.02142,73.88348,0,49.41518,43.00662,78.47974,-70.30276,73.88348,0,1.12102,0.9019628,-67.00566,0,0,0,-9.113282,-17.76324,-43.00662,-33.97282,78.47974,-21.65352,-49.41518,-78.47974,-43.00662,-1.12102,67.00566,-0.9019628,70.30276,0,-73.88348,3.100663,17.76324,-21.65352,-99.02142,0,-73.88348,41.99644,-67.00566,-99.52702,0,0,0,0,25.1198,-30.96901,0,30.96901,-25.1198,0,-26.18874,-22.72935,0,12.99906,-99.02103,-44.3119,-97.06512,-7.684041,0,22.72935,26.18874,-44.3119,7.684041,97.06512,0,99.02103,-12.99906,0,0,0,-26.18874,5.202192,-96.77584,22.72935,16.14461,36.76406,25.1198,5.202192,-36.76406,12.99906,57.51911,61.75995,7.684041,-10.79477,0,30.96901,16.14461,96.77584,-97.06512,-10.79477,0,99.02103,-37.8727,-61.75995,0,0,0,-22.72935,-36.76406,-16.14461,26.18874,96.77584,-5.202192,-30.96901,-96.77584,-16.14461,-99.02103,61.75995,37.8727,97.06512,0,10.79477,-25.1198,36.76406,-5.202192,-7.684041,0,10.79477,-12.99906,-61.75995,-57.51911,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,19.7431,-26.79645,0,26.79645,-19.7431,0,28.83755,-44.13769,0,32.32104,-93.26346,-49.05314,-0.2654195,-4.295028,0,44.13769,-28.83755,-49.05314,4.295028,0.2654195,0,93.26346,-32.32104,0,0,0,28.83755,-29.06082,-24.65872,44.13769,17.11903,31.49992,19.7431,-29.06082,-31.49992,32.32104,41.01762,-43.80485,4.295028,20.75325,0,26.79645,17.11903,24.65872,-0.2654195,20.75325,0,93.26346,-92.97258,43.80485,0,0,0,-44.13769,-31.49992,-17.11903,-28.83755,24.65872,29.06082,-26.79645,-24.65872,-17.11903,-93.26346,-43.80485,92.97258,0.2654195,0,-20.75325,-19.7431,31.49992,29.06082,-4.295028,0,-20.75325,-32.32104,43.80485,-41.01762,0,0,0,0,-22.80239,-43.11148,0,43.11148,22.80239,0,-10.80288,-42.99541,0,-6.124205,-62.50607,-73.98443,-93.56233,-77.21571,0,42.99541,10.80288,-73.98443,77.21571,93.56233,0,62.50607,6.124205,0,0,0,-10.80288,-0.5176008,-46.51762,42.99541,95.98229,-45.06205,-22.80239,-0.5176008,45.06205,-6.124205,75.00734,-0.3140405,77.21571,30.27465,0,43.11148,95.98229,46.51762,-93.56233,30.27465,0,62.50607,-92.35318,0.3140405,0,0,0,-42.99541,45.06205,-95.98229,10.80288,46.51762,0.5176008,-43.11148,-46.51762,-95.98229,-62.50607,-0.3140405,92.35318,93.56233,0,-30.27465,22.80239,-45.06205,0.5176008,-77.21571,0,-30.27465,6.124205,0.3140405,-75.00734,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,1.976997,-49.16404,0,49.16404,-1.976997,0,-13.23941,11.78742,0,40.30212,-59.14985,-17.04743,-58.04369,-14.7485,0,-11.78742,13.23941,-17.04743,14.7485,58.04369,0,59.14985,-40.30212,0,0,0,-13.23941,21.53522,-54.41926,-11.78742,91.21405,45.29991,1.976997,21.53522,-45.29991,40.30212,89.12881,78.32779,14.7485,-43.80919,0,49.16404,91.21405,54.41926,-58.04369,-43.80919,0,59.14985,-44.49173,-78.32779,0,0,0,11.78742,-45.29991,-91.21405,13.23941,54.41926,-21.53522,-49.16404,-54.41926,-91.21405,-59.14985,78.32779,44.49173,58.04369,0,43.80919,-1.976997,45.29991,-21.53522,-14.7485,0,43.80919,-40.30212,-78.32779,-89.12881,0,0,0,0,-28.21664,-5.008114,0,5.008114,28.21664,0,26.70468,-35.43324,0,13.77749,-10.05221,-90.32748,-41.42098,-64.70232,0,35.43324,-26.70468,-90.32748,64.70232,41.42098,0,10.05221,-13.77749,0,0,0,26.70468,-20.39631,-45.07024,35.43324,81.79903,17.57712,-28.21664,-20.39631,-17.57712,13.77749,49.30091,22.00218,64.70232,11.93107,0,5.008114,81.79903,45.07024,-41.42098,11.93107,0,10.05221,37.88741,-22.00218,0,0,0,-35.43324,-17.57712,-81.79903,-26.70468,45.07024,20.39631,-5.008114,-45.07024,-81.79903,-10.05221,22.00218,-37.88741,41.42098,0,-11.93107,28.21664,17.57712,20.39631,-64.70232,0,-11.93107,-13.77749,-22.00218,-49.30091,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-11.52654,-29.57359,0,29.57359,11.52654,0,-31.05382,-45.9085,0,29.39423,-33.74026,-67.78378,-99.71551,-97.25554,0,45.9085,31.05382,-67.78378,97.25554,99.71551,0,33.74026,-29.39423,0,0,0,-31.05382,13.54407,-10.24898,45.9085,62.01702,43.77325,-11.52654,13.54407,-43.77325,29.39423,18.25372,19.4426,97.25554,16.66723,0,29.57359,62.01702,10.24898,-99.71551,16.66723,0,33.74026,-5.745677,-19.4426,0,0,0,-45.9085,-43.77325,-62.01702,31.05382,10.24898,-13.54407,-29.57359,-10.24898,-62.01702,-33.74026,19.4426,5.745677,99.71551,0,-16.66723,11.52654,43.77325,-13.54407,-97.25554,0,-16.66723,-29.39423,-19.4426,-18.25372,0,0,0,0,38.0146,-28.53004,0,28.53004,-38.0146,0,-49.60443,30.61647,0,-27.96883,-78.07224,-13.59269,-15.8443,-45.65884,0,-30.61647,49.60443,-13.59269,45.65884,15.8443,0,78.07224,27.96883,0,0,0,-49.60443,-23.61411,-87.5252,-30.61647,65.51131,21.72227,38.0146,-23.61411,-21.72227,-27.96883,66.27051,-27.24076,45.65884,-97.18196,0,28.53004,65.51131,87.5252,-15.8443,-97.18196,0,78.07224,24.37594,27.24076,0,0,0,30.61647,-21.72227,-65.51131,49.60443,87.5252,23.61411,-28.53004,-87.5252,-65.51131,-78.07224,-27.24076,-24.37594,15.8443,0,97.18196,-38.0146,21.72227,23.61411,-45.65884,0,97.18196,27.96883,27.24076,-66.27051,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,46.76449,-5.451734,0,5.451734,-46.76449,0,48.33747,-47.22078,0,-5.237561,-50.73525,-82.48998,-88.13286,-40.61118,0,47.22078,-48.33747,-82.48998,40.61118,88.13286,0,50.73525,5.237561,0,0,0,48.33747,-4.660827,-50.71258,47.22078,65.86116,26.5401,46.76449,-4.660827,-26.5401,-5.237561,94.66505,64.59793,40.61118,15.55876,0,5.451734,65.86116,50.71258,-88.13286,15.55876,0,50.73525,35.9218,-64.59793,0,0,0,-47.22078,-26.5401,-65.86116,-48.33747,50.71258,4.660827,-5.451734,-50.71258,-65.86116,-50.73525,64.59793,-35.9218,88.13286,0,-15.55876,-46.76449,26.5401,4.660827,-40.61118,0,-15.55876,5.237561,-64.59793,-94.66505,0,0,0,0,-28.98398,-26.72239,0,26.72239,28.98398,0,-24.41297,-38.23062,0,49.48713,-27.64647,-63.628,-22.57265,-69.01884,0,38.23062,24.41297,-63.628,69.01884,22.57265,0,27.64647,-49.48713,0,0,0,-24.41297,30.4963,-78.88335,38.23062,86.92278,-4.530353,-28.98398,30.4963,4.530353,49.48713,72.33802,-9.781005,69.01884,-10.30887,0,26.72239,86.92278,78.88335,-22.57265,-10.30887,0,27.64647,-29.04832,9.781005,0,0,0,-38.23062,4.530353,-86.92278,24.41297,78.88335,-30.4963,-26.72239,-78.88335,-86.92278,-27.64647,-9.781005,29.04832,22.57265,0,10.30887,28.98398,-4.530353,-30.4963,-69.01884,0,10.30887,-49.48713,9.781005,-72.33802,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,47.53412,-4.905261,0,4.905261,-47.53412,0,-28.80121,48.39617,0,-39.71507,-52.7375,-31.47461,-28.22628,-61.31924,0,-48.39617,28.80121,-31.47461,61.31924,28.22628,0,52.7375,39.71507,0,0,0,-28.80121,-8.471256,-26.2304,-48.39617,62.88422,-43.04852,47.53412,-8.471256,43.04852,-39.71507,52.72525,87.42446,61.31924,55.96325,0,4.905261,62.88422,26.2304,-28.22628,55.96325,0,52.7375,16.52603,-87.42446,0,0,0,48.39617,43.04852,-62.88422,28.80121,26.2304,8.471256,-4.905261,-26.2304,-62.88422,-52.7375,87.42446,-16.52603,28.22628,0,-55.96325,-47.53412,-43.04852,8.471256,-61.31924,0,-55.96325,39.71507,-87.42446,-52.72525,0,0,0,0,-3.357822,-27.28845,0,27.28845,3.357822,0,-12.94765,39.75883,0,18.76442,-80.94617,-59.15324,-12.0696,-11.58179,0,-39.75883,12.94765,-59.15324,11.58179,12.0696,0,80.94617,-18.76442,0,0,0,-12.94765,-47.93739,-39.46439,-39.75883,6.902505,-35.24197,-3.357822,-47.93739,35.24197,18.76442,-18.47487,87.67838,11.58179,92.04619,0,27.28845,6.902505,39.46439,-12.0696,92.04619,0,80.94617,47.16106,-87.67838,0,0,0,39.75883,35.24197,-6.902505,12.94765,39.46439,47.93739,-27.28845,-39.46439,-6.902505,-80.94617,87.67838,-47.16106,12.0696,0,-92.04619,3.357822,-35.24197,47.93739,-11.58179,0,-92.04619,-18.76442,-87.67838,18.47487,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-30.13849,-18.92685,0,18.92685,30.13849,0,-45.53012,-40.5399,0,35.54994,-87.89397,-88.31499,-51.28657,-81.78355,0,40.5399,45.53012,-88.31499,81.78355,51.28657,0,87.89397,-35.54994,0,0,0,-45.53012,-17.46556,-20.07667,40.5399,41.43366,-15.96095,-30.13849,-17.46556,15.96095,35.54994,15.37506,-33.75953,81.78355,36.24653,0,18.92685,41.43366,20.07667,-51.28657,36.24653,0,87.89397,2.157755,33.75953,0,0,0,-40.5399,15.96095,-41.43366,45.53012,20.07667,17.46556,-18.92685,-20.07667,-41.43366,-87.89397,-33.75953,-2.157755,51.28657,0,-36.24653,30.13849,-15.96095,17.46556,-81.78355,0,-36.24653,-35.54994,33.75953,-15.37506,0,0,0,0,-40.00534,-33.61541,0,33.61541,40.00534,0,13.6273,25.37563,0,36.0428,-52.96162,-66.67219,-98.79887,-94.7907,0,-25.37563,-13.6273,-66.67219,94.7907,98.79887,0,52.96162,-36.0428,0,0,0,13.6273,-48.45774,-8.974088,-25.37563,97.94966,5.395514,-40.00534,-48.45774,-5.395514,36.0428,21.01805,56.02893,94.7907,-25.63335,0,33.61541,97.94966,8.974088,-98.79887,-25.63335,0,52.96162,-54.78882,-56.02893,0,0,0,25.37563,-5.395514,-97.94966,-13.6273,8.974088,48.45774,-33.61541,-8.974088,-97.94966,-52.96162,56.02893,54.78882,98.79887,0,25.63335,40.00534,5.395514,48.45774,-94.7907,0,25.63335,-36.0428,-56.02893,-21.01805,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,13.90651,-25.52001,0,25.52001,-13.90651,0,-34.48961,2.358359,0,-28.81281,-99.48586,-75.84167,-77.1433,-27.90402,0,-2.358359,34.48961,-75.84167,27.90402,77.1433,0,99.48586,28.81281,0,0,0,-34.48961,-37.45289,-31.7425,-2.358359,5.86604,22.78472,13.90651,-37.45289,-22.78472,-28.81281,-1.322372,97.64471,27.90402,-37.7241,0,25.52001,5.86604,31.7425,-77.1433,-37.7241,0,99.48586,-5.512415,-97.64471,0,0,0,2.358359,-22.78472,-5.86604,34.48961,31.7425,37.45289,-25.52001,-31.7425,-5.86604,-99.48586,97.64471,5.512415,77.1433,0,37.7241,-13.90651,22.78472,37.45289,-27.90402,0,37.7241,28.81281,-97.64471,1.322372,0,0,0,0,-20.73091,-32.775,0,32.775,20.73091,0,22.4689,-1.0876,0,27.2876,-37.75951,-57.46605,-78.93041,-80.24462,0,1.0876,-22.4689,-57.46605,80.24462,78.93041,0,37.75951,-27.2876,0,0,0,22.4689,12.49623,-19.42802,1.0876,31.7137,-21.0964,-20.73091,12.49623,21.0964,27.2876,-15.20955,55.21463,80.24462,97.39177,0,32.775,31.7137,19.42802,-78.93041,97.39177,0,37.75951,45.5509,-55.21463,0,0,0,-1.0876,21.0964,-31.7137,-22.4689,19.42802,-12.49623,-32.775,-19.42802,-31.7137,-37.75951,55.21463,-45.5509,78.93041,0,-97.39177,20.73091,-21.0964,-12.49623,-80.24462,0,-97.39177,-27.2876,-55.21463,15.20955,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-8.15534,-7.585038,0,7.585038,8.15534,0,-4.563755,-19.55332,0,30.3974,-54.8658,-83.15009,-0.1194716,-56.97054,0,19.55332,4.563755,-83.15009,56.97054,0.1194716,0,54.8658,-30.3974,0,0,0,-4.563755,-27.42494,-55.53053,19.55332,72.95,33.08462,-8.15534,-27.42494,-33.08462,30.3974,-1.885422,-6.083079,56.97054,-83.52957,0,7.585038,72.95,55.53053,-0.1194716,-83.52957,0,54.8658,-92.68238,6.083079,0,0,0,-19.55332,-33.08462,-72.95,4.563755,55.53053,27.42494,-7.585038,-55.53053,-72.95,-54.8658,-6.083079,92.68238,0.1194716,0,83.52957,8.15534,33.08462,27.42494,-56.97054,0,83.52957,-30.3974,6.083079,1.885422,0,0,0,0,2.181834,-47.22009,0,47.22009,-2.181834,0,-27.67162,32.64483,0,-9.173149,-56.34167,-35.54962,-2.907944,-51.04508,0,-32.64483,27.67162,-35.54962,51.04508,2.907944,0,56.34167,9.173149,0,0,0,-27.67162,49.4565,-87.16286,-32.64483,45.69196,9.536714,2.181834,49.4565,-9.536714,-9.173149,96.29878,-36.60938,51.04508,65.65156,0,47.22009,45.69196,87.16286,-2.907944,65.65156,0,56.34167,32.21886,36.60938,0,0,0,32.64483,-9.536714,-45.69196,27.67162,87.16286,-49.4565,-47.22009,-87.16286,-45.69196,-56.34167,-36.60938,-32.21886,2.907944,0,-65.65156,-2.181834,9.536714,-49.4565,-51.04508,0,-65.65156,9.173149,36.60938,-96.29878,
100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,7,-20,-20,7,-20,15,15,-20,-20,15,15,-20,7,-20,-20,7,100,7,7,100,7,-20,-20,7,7,-20,-20,7,100,7,7,100,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,0,-3,-3,0,-3,5,5,-3,-3,5,5,-3,0,-3,-3,0,75,0,0,75,0,-3,-3,0,0,-3,-3,0,75,0,0,75,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,7,15,15,7,15,-10,-10,15,15,-10,-10,15,7,15,15,7,60,7,7,60,7,15,15,7,7,15,15,7,60,7,7,60,0,0,0,0,-8.15534,-7.585038,0,7.585038,8.15534,0,-4.563755,-19.55332,0,30.3974,-54.8658,-83.15009,-0.1194716,-56.97054,0,19.55332,4.563755,-83.15009,56.97054,0.1194716,0,54.8658,-30.3974,0,0,0,-4.563755,-27.42494,-55.53053,19.55332,72.95,33.08462,-8.15534,-27.42494,-33.08462,30.3974,-1.885422,-6.083079,56.97054,-83.52957,0,7.585038,72.95,55.53053,-0.1194716,-83.52957,0,54.8658,-92.68238,6.083079,0,0,0,-19.55332,-33.08462,-72.95,4.563755,55.53053,27.42494,-7.585038,-55.53053,-72.95,-54.8658,-6.083079,92.68238,0.1194716,0,83.52957,8.15534,33.08462,27.42494,-56.97054,0,83.52957,-30.3974,6.083079,1.885422,0,0,0,0,2.181834,-47.22009,0,47.22009,-2.181834,0,-27.67162,32.64483,0,-9.173149,-56.34167,-35.54962,-2.907944,-51.04508,0,-32.64483,27.67162,-35.54962,51.04508,2.907944,0,56.34167,9.173149,0,0,0,-27.67162,49.4565,-87.16286,-32.64483,45.69196,9.536714,2.181834,49.4565,-9.536714,-9.173149,96.29878,-36.60938,51.04508,65.65156,0,47.22009,45.69196,87.16286,-2.907944,65.65156,0,56.34167,32.21886,36.60938,0,0,0,32.64483,-9.536714,-45.69196,27.67162,87.16286,-49.4565,-47.22009,-87.16286,-45.69196,-56.34167,-36.60938,-32.21886,2.907944,0,-65.65156,-2.181834,9.536714,-49.4565,-51.04508,0,-65.65156,9.173149,36.60938,-96.29878,
